"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACTG1P12",1.54108956978182,-2.60562535233133,2.80882559025538,-0.92765651287534,0.353585773026888,NA
"ACTG1P13",0,NA,NA,NA,NA,NA
"ACTG1P14",33.078348467168,1.12370952706658,1.25833701434532,0.893011581361784,0.371850970640175,0.541337086801106
"ACTG1P15",0.274676876595098,1.2394742165186,3.44884982797355,0.359387702666915,0.719305072937625,NA
"ACTG1P16",0.820356052452931,0.644599227040729,3.40870812677526,0.189103673024226,0.850011562769991,NA
"ACTG1P17",47.6871957155358,-1.13829332765579,0.820232518446041,-1.38776908017781,0.165207372933983,0.312471049983939
"ACTG1P18",1.9880788393431,1.21297872015876,3.23003177132839,0.375531513629634,0.707265213963602,NA
"ACTG1P19",0,NA,NA,NA,NA,NA
"ACTG1P2",0,NA,NA,NA,NA,NA
"ACTG1P20",13.5509445758131,0.545152158886018,1.50763200137381,0.361594977016444,0.717654718796223,0.823537343512677
"ACTG1P21",0,NA,NA,NA,NA,NA
"ACTG1P22",15.0048669368989,3.22335506730607,1.33842069940558,2.4083272686515,0.0160258078414785,0.0592616065562388
"ACTG1P23",0,NA,NA,NA,NA,NA
"ACTG1P24",0.261000965008282,-1.71446678990959,3.50568020134484,-0.489053961411511,0.624803494232529,NA
"ACTG1P25",31.8090758347173,-1.79006542010406,0.917999626226654,-1.94996312521601,0.0511805142851225,0.139182797917493
"ACTG1P3",35.276452444466,3.28234960430925,0.977721961225514,3.35714010166554,0.000787531962113286,0.00566406971844494
"ACTG1P4",0,NA,NA,NA,NA,NA
"ACTG1P9",32.9746891283871,0.0468746057930103,0.648294473172771,0.0723044970036605,0.942359585974697,0.968719373505133
"ACTG2",50.1347064016223,0.27562661534395,0.582663494428669,0.473045965603552,0.636180385799269,0.765528105760509
"ACTL10",19.1032511718952,-1.10161052973046,0.838084509090491,-1.31443848177788,0.188698687615995,0.341855636232539
"ACTL11P",12.4074057527864,-0.298590037950304,1.05802260385731,-0.282215178448657,0.777778520447805,0.864876659782571
"ACTL6A",328.333980153384,0.539392397013019,0.515241139049367,1.04687369880482,0.295157833763794,0.462414712612264
"ACTL6B",3.57270723008515,-5.85242575743823,3.40162365787302,-1.7204800842365,0.0853452107942977,0.198148364931009
"ACTL7A",2.37384067699067,4.14736445126361,2.65415311443497,1.56259427110953,0.118148056643955,NA
"ACTL7B",5.41591706045957,-3.34590548096335,2.78450836502062,-1.20161444763287,0.22951294125119,0.392138691997213
"ACTL8",1.99755972365074,-5.00475252009454,3.41601067811628,-1.46508690741399,0.14289720825394,NA
"ACTL9",0.107508975723603,-0.950287171687777,3.51487684005968,-0.270361442215324,0.786882200528807,NA
"ACTN1",1793.95637303308,0.541795120674015,0.250206815895153,2.16538913512672,0.030357897393044,0.0954590941680971
"ACTN2",37.0292546904837,-0.258394903237426,0.476254482016239,-0.542556370584699,0.587435285431879,0.727869261510454
"ACTN3",3.50525970670326,0.000954076659132511,2.50448820649855,0.00038094675656963,0.999696048471797,0.999895161322911
"ACTN4",2849.88763715005,-1.02412595783415,0.324221728356586,-3.15872092541496,0.00158463152986657,0.0099007005961512
"ACTN4P1",0,NA,NA,NA,NA,NA
"ACTN4P2",0,NA,NA,NA,NA,NA
"ACTP1",0,NA,NA,NA,NA,NA
"ACTR10",577.460468582361,0.25015224054859,0.352910811067764,0.708825665588797,0.478432668611359,0.636473212782819
"ACTR1A",1313.79356043881,0.0493786477774697,0.242083398260646,0.203973705476097,0.838374046918788,0.903101449489479
"ACTR1AP1",2.64505171746899,0.109708857580663,2.49982870994696,0.0438865499640537,0.964994836545526,0.980634770336678
"ACTR1B",451.145964036187,-0.36409016207197,0.333323663095347,-1.09230217468185,0.274700304807784,0.440895868756532
"ACTR2",4556.34143437937,0.550333887773505,0.397635711381656,1.38401524818098,0.166353785807075,0.313916430818923
"ACTR3",4079.86899552809,1.16069474691625,0.327442325919493,3.54473033886776,0.000393014942826646,0.00326316111447901
"ACTR3B",191.398286286508,1.0931854141873,0.459980892284504,2.37658875080217,0.0174735572990152,0.0631984214860462
"ACTR3BP1",0,NA,NA,NA,NA,NA
"ACTR3BP2",0,NA,NA,NA,NA,NA
"ACTR3BP3",0,NA,NA,NA,NA,NA
"ACTR3BP4",7.75401411167201,4.86209013842222,1.41224004246509,3.44282132797719,0.000575679514411918,0.00444041541116411
"ACTR3BP5",0.105475401413649,-0.950287171687777,3.51487684005968,-0.270361442215324,0.786882200528807,NA
"ACTR3BP6",0.612016710887042,2.20304594344649,3.42510604034226,0.643205178904869,0.52009097329331,NA
"ACTR3BP7",0,NA,NA,NA,NA,NA
"ACTR3C",123.778029651668,1.89674227244467,0.58844346751328,3.22332114665181,0.00126713402027304,0.00829188881858356
"ACTR3P2",0.170338470715769,0.695829363194428,3.46763706436742,0.20066383830782,0.840961437382929,NA
"ACTR3P3",0.0572140011818021,-0.4291876519714,3.52403195371485,-0.121788808276546,0.903066277668431,NA
"ACTR5",135.901431512769,0.428094197436648,0.462661121610031,0.92528673242936,0.354816778252797,0.524556368472049
"ACTR6",287.476627708369,-0.157007745810204,0.475925410690958,-0.329899900873661,0.741475598403098,0.839205424110766
"ACTR6P1",0,NA,NA,NA,NA,NA
"ACTR8",490.21722435653,1.11790540919036,0.345538929451901,3.23525170076668,0.00121535541070843,0.0080108996806993
"ACTRT1",0,NA,NA,NA,NA,NA
"ACTRT1P1",2.78609836678713,-5.49061149599591,3.40677294131589,-1.61167521011105,0.107032634870785,0.231434259329033
"ACTRT2",1.24847482728172,-4.32016224353791,3.43539011887194,-1.25754633216343,0.20855587286899,NA
"ACTRT3",30.9823262882586,0.178871571312991,0.776420604661059,0.230379732633546,0.817796708642544,0.890388611070531
"ACVR1",1262.41465452324,0.602951040295102,0.411567876542018,1.46500996472582,0.142918199091227,0.282282909527486
"ACVR1B",247.490916899471,-0.123035715208783,0.477796457295035,-0.257506545580788,0.796787762997781,0.877306930609793
"ACVR1C",124.424732991665,0.928318121951794,1.26098798286015,0.736183163178291,NA,NA
"ACVR2A",555.438845508675,1.28857680175107,0.27953272599727,4.60975292661673,4.03147797812501e-06,7.67752047811219e-05
"ACVR2B",524.602324972899,-0.155467451643197,0.483122805427155,-0.321796963208433,0.747606515044331,0.842585607324842
"ACVRL1",487.433450410989,0.0332334923647715,0.434457677013552,0.0764941998337272,0.939025928319046,0.966560218096818
"ACY1",141.485302584517,-1.54125452941782,0.56881362868196,-2.70959493883643,0.00673654225521895,0.0304484020805657
"ACY3",0.222588744502026,0.182434032801302,3.4580161005295,0.0527568488687393,0.957925643204153,NA
"ACYP1",76.1346445634119,-0.854036023073307,0.639170746420009,-1.33616256353526,0.181496144408337,0.333001236355119
"ACYP2",304.113866965915,0.118042783474313,0.394871300009487,0.298939891229058,0.764985909205422,0.855655909641541
"ADA",152.222387699233,-0.00997015594842963,0.503882494429723,-0.0197866686353403,0.984213552690793,0.990994618865158
"ADA2",1031.91105822443,0.603746374025951,0.449451297624128,1.34329654228935,0.179175971286737,0.330056853075263
"ADAD1",2.73609265733085,-4.71541714032953,3.40765352955788,-1.38377246965636,0.166428135322074,0.313916430818923
"ADAD1P2",2.29311075717263,-2.59476104375081,3.16068358025264,-0.820949322470111,0.411675134998777,NA
"ADAD2",6.14373829568746,1.06678709949077,1.33533915725222,0.798888502368147,0.424355066382922,0.590750852549104
"ADAL",159.052874633159,0.200987186621949,0.511282413155495,0.393104048663655,0.694242633926846,0.808038286023431
"ADAM10",2635.69777583101,0.820033870062824,0.371758234764007,2.20582570439464,0.0273962058057679,0.088245669741962
"ADAM11",6.3652997528686,-0.168788317434001,1.26084945760125,-0.133868731446431,0.893506376378327,0.939048262629531
"ADAM12",563.425017286524,3.22179093992882,0.981036100137903,3.28406970903103,0.00102319610692506,0.00697725963610765
"ADAM15",893.152829383267,-0.63225521963908,0.430623070986798,-1.46823350219074,0.142040806874124,0.281157299086054
"ADAM17",1063.8237961813,1.04377358694491,0.375499327034241,2.77969496027813,0.00544099818628405,0.0256049239642005
"ADAM18",7.51092536416219,-1.01575243861395,1.51944005114741,-0.668504451917599,0.503811641075304,0.658589595939014
"ADAM19",872.662439301071,2.80575158919538,0.537118919482047,5.22370649669354,1.75376685663368e-07,5.15757483103525e-06
"ADAM1A",1.52417547693504,3.46486948687526,3.39550236835412,1.0204291179908,0.307524990110939,NA
"ADAM1B",19.2228631186364,-0.952032161544763,0.929450116953093,-1.02429613400416,0.305695423416794,0.47365361341387
"ADAM2",1.77947853568622,-3.86476902899426,3.42679448858966,-1.12780881429071,0.259400670090761,NA
"ADAM20",70.1863908889053,0.513604609677116,0.904824789047571,0.567628800508154,NA,NA
"ADAM20P1",65.5898031650018,1.53604866739512,1.1858887606911,1.2952721353898,NA,NA
"ADAM20P2",0,NA,NA,NA,NA,NA
"ADAM20P3",0,NA,NA,NA,NA,NA
"ADAM21",30.2478653154035,0.181982856975925,1.13021226370927,0.161016530097338,0.872080381383224,0.924423749303567
"ADAM21P1",2.44862783330979,-0.423049807831858,2.39016561369263,-0.176996022956868,0.859511513480971,NA
"ADAM22",250.479371426427,0.139049773225537,0.595200058739477,0.233618547551924,0.815281127291689,0.889327785807736
"ADAM23",132.210147367762,-3.27868098425597,0.968667153837079,-3.38473434478342,0.0007124717237191,0.00523819089204835
"ADAM24P",4.51683077856306,-6.1911462110905,3.15861771694188,-1.96008088534521,0.0499863370138966,0.136699708369234
"ADAM28",1166.05199374964,3.8074575698206,0.795078885174946,4.78877963031659,1.67798623201099e-06,3.57463984977171e-05
"ADAM29",48.3425901851747,-0.316159947016508,0.810219059391722,-0.390215390951019,0.696377281623702,0.80956777480436
"ADAM30",0.67167480681038,2.18125846886865,3.42585625638055,0.636704609192556,0.52431727071456,NA
"ADAM32",2676.29264355588,0.360048231837038,0.469766917161308,0.766440161458635,0.443414443850667,0.606395102602089
"ADAM33",376.011615147713,-0.806497973372926,0.885597225750684,-0.910682587887841,0.362462641062808,0.531619132777759
"ADAM3A",38.2170088289859,-0.156495702826775,0.560049952901596,-0.279431686434357,0.779913556877404,0.866285800823272
"ADAM3B",13.1160390412888,1.63990470704235,1.56588583369113,1.04726964875642,0.294975230302904,0.46220126656264
"ADAM5",0,NA,NA,NA,NA,NA
"ADAM6",0,NA,NA,NA,NA,NA
"ADAM7",0.383202224861401,-1.27825189081672,3.51039824225932,-0.364133013579117,0.715758685338723,NA
"ADAM8",214.605171340985,2.25503064580717,0.907617674391603,2.48456008452983,0.0129711616602004,0.0503798303261358
"ADAM9",3425.8794720934,-0.165810779147213,0.378674233919895,-0.437871828328012,0.661479198444731,0.783720585762047
"ADAMDEC1",455.95594075902,8.65292180126,1.19937813851807,7.21450685431983,5.41297809470935e-13,6.83097279939302e-11
"ADAMTS1",1117.64881281033,-0.845179436045998,0.489416185202433,-1.72691353821168,0.0841831926676381,0.196388051784256
"ADAMTS10",647.800971734192,-1.96780931209665,0.423110277235571,-4.65081898968163,3.30619423842581e-06,6.50120383826156e-05
"ADAMTS12",279.758326546805,1.44821613705286,0.629069440702183,2.30215623800819,0.021326362882774,0.0732139031542064
"ADAMTS13",46.8010094328381,-1.5502341186445,0.561822214410756,-2.75929658685781,0.00579259366471708,0.026938196191022
"ADAMTS14",115.315065835123,1.8969912574853,1.09517969031209,1.73212786382546,0.0832507990910598,0.194988568433765
"ADAMTS15",271.901131130732,0.359534752654396,1.02190823165437,0.351826848554046,0.724968122058518,0.828327592572781
"ADAMTS16",534.000180711172,0.728107955650348,0.575986838892756,1.26410519561527,0.206192272032175,0.363662685146504
"ADAMTS17",352.115191363264,-0.0963057748945661,0.42382955988251,-0.227227602815771,0.820246765062486,0.891975482694559
"ADAMTS18",58.5759816414044,2.54921776601734,0.876949993289252,2.90691349053526,0.00365014128410807,0.018938372902376
"ADAMTS19",104.101218749229,-0.661208222256345,0.831688858427191,-0.795018732734688,0.426602605438287,0.592630763591862
"ADAMTS2",3735.98143659133,0.35535638421405,0.615764157778149,0.577098195348486,0.563873123374317,0.708224642958142
"ADAMTS20",1.30300348773874,-3.59882328528436,3.43538997577564,-1.04757343726947,0.294835181005925,NA
"ADAMTS3",245.796320291811,-2.17727116131235,0.738207320232647,-2.94940337441544,0.00318388116005493,0.0170242441540186
"ADAMTS4",304.283483999414,-0.574836138891179,0.460055322611239,-1.24949350792955,0.211484626534681,0.370576673563144
"ADAMTS5",2294.06058315762,0.89224819265003,0.361226181650832,2.47005404916218,0.0135092639161588,0.0519701356790066
"ADAMTS6",476.391146470978,3.32364231801299,0.392290227612468,8.47240661140384,2.40374370147326e-17,8.5586152970849e-15
"ADAMTS7",900.91566697772,-3.66815762934385,0.564758949064404,-6.49508544383516,8.2986298230317e-11,6.54017312416716e-09
"ADAMTS7P1",17.118849850201,-2.46094603144396,1.21102311660813,-2.0321214332693,0.0421413640755087,0.120993890168473
"ADAMTS7P3",85.1165308338287,-3.50906520193476,1.11701716960569,-3.14146039776045,0.00168107541686932,0.0103040155969743
"ADAMTS7P4",95.024225770398,-1.53252202259059,0.862737047334465,-1.77634892036399,0.075675424645257,0.182514253849861
"ADAMTS8",59.7423531728539,-3.58747531970031,0.895968255426387,-4.00402056431457,NA,NA
"ADAMTS9",908.801655521397,2.38590551071927,0.566970366807221,4.20816615893881,2.57451532906877e-05,0.000356480980182654
"ADAMTSL1",253.08028729808,2.08121205171911,0.630564714636837,3.30055266875779,0.000964946000020239,0.00665285556514646
"ADAMTSL2",245.58362672291,-2.38984987974437,0.431500765536739,-5.53846034727577,3.05142314797386e-08,1.156698215731e-06
"ADAMTSL3",3815.71274241374,-0.349974178373895,0.498905579989388,-0.701483792547159,0.48300114573063,0.640500122687086
"ADAMTSL4",1268.81498491253,-0.195330795302847,0.391780201244649,-0.498572400244575,0.618080652706283,0.751503758418841
"ADAMTSL5",61.8140187930925,-1.33469831474992,0.693076452938289,-1.92575914113296,0.054134455446802,0.144651153464726
"ADAP1",513.488026621888,-3.21906005621681,0.755083775182848,-4.26318265868882,2.01535642370004e-05,0.000292680154473797
"ADAP2",1588.66456863914,-0.0462868093915807,0.564129993453829,-0.0820498997193791,0.934607032953329,0.96355375543208
"ADAR",5196.95926554228,0.609774143233845,0.279588071784483,2.18097338467244,0.0291853851252263,0.0928177810192775
"ADARB1",942.629821767839,0.63569554040377,0.288886751846219,2.20050084104294,0.0277713803338548,0.0890695658879501
"ADARB2",144.271526355053,-3.61358390322171,0.781939121688658,-4.62131104966062,3.81322541659121e-06,7.33898663913245e-05
"ADAT1",584.294169836474,0.238577857567514,0.305520583830155,0.780889636228712,0.434867408049123,0.599268867861736
"ADAT2",249.776986024136,1.60604056414553,0.533670193678437,3.00942526521023,0.00261742464488818,0.0146269142361058
"ADAT3",10.2356025196871,-2.5036199431381,1.75684536709931,-1.42506562616366,0.154138231766999,0.297748711800251
"ADCK1",122.414461166434,-0.0543469917026854,0.510161322509984,-0.106529031709615,0.915162622486308,0.952370956667771
"ADCK2",201.878387723764,-0.43081112298682,0.460210834161266,-0.936116864288895,0.349213020998267,0.51865927693676
"ADCK5",61.5719501248507,-2.17892871458288,1.04771714205198,-2.07969176710748,0.0375538137186163,0.111376690723708
"ADCY1",493.889900471866,-0.324722126171136,0.660170553403684,-0.491876113675391,0.622806925193815,0.754913684358278
"ADCY10",11.4860020217583,1.41738938937845,1.22012751977251,1.16167315826359,0.245368252763502,0.410126380405019
"ADCY10P1",130.590685318069,0.379261509517674,0.934441756471954,0.40586960812796,0.684838409873743,0.800503755098637
"ADCY2",338.018612431221,0.342427342064941,0.575432937063366,0.595077757996382,0.551791495383145,0.698727970687446
"ADCY3",848.289157347146,-0.585227519041697,0.315029935014734,-1.85768860033674,0.0632132482809089,0.161332481857375
"ADCY4",260.06802665832,-1.07224546367065,0.432188707204941,-2.48096594333781,0.0131026891249573,0.0507783320626868
"ADCY5",123.778282034898,-0.789979706022373,0.706197948569271,-1.11863778084153,0.263294698704081,0.429011312795737
"ADCY6",593.21839270038,-1.74351373695189,0.721782014717025,-2.41556827601951,0.0157106767364591,0.0583342985937166
"ADCY7",2558.93298736083,-0.0243280130283188,0.430068248926285,-0.0565677961324896,0.954889488413895,0.97538634782196
"ADCY8",231.985557815861,-6.66191978056521,2.36226779813223,-2.82013740602678,NA,NA
"ADCY9",1623.7439003407,-1.44169054888185,0.365169648392663,-3.94800212785378,7.88061043723292e-05,0.000895416435535413
"ADCYAP1",26.4552850431744,2.36716241284802,0.831054840949261,2.84838291796022,0.00439420185415734,0.0218711909061516
"ADCYAP1R1",67.8440495294608,-1.39792873386115,0.883120137604902,-1.58294287983563,0.113434484128011,0.240665054163483
"ADD1",2992.16138881159,-0.242078369123408,0.265527694556129,-0.911687835530977,0.361933069347043,0.531217038624268
"ADD2",105.521266681626,-0.476150207276802,0.5217848280535,-0.912541303765125,0.361483836891839,0.530792121937284
"ADD3",3619.03469392186,0.16901901707498,0.31368425298467,0.538818941234007,0.590011792676462,0.729520348144362
"ADGB",224.280978094369,0.934759473614877,0.732772706412027,1.27564723062881,NA,NA
"ADGRA1",0,NA,NA,NA,NA,NA
"ADGRA2",888.532886217706,-2.66270054540588,0.692524943311196,-3.84491644831536,0.000120593520824873,0.00126486807560608
"ADGRA3",1122.06960999059,0.335074053664677,0.549697398137623,0.609560923518846,0.542152703663814,0.690910313073808
"ADGRB1",18.0697773598447,-2.00671323057622,1.01380030754379,-1.97939694399781,0.0477713323132393,0.132256678005232
"ADGRB2",49.6970213132152,-2.22819486080049,1.00905715772582,-2.20819489137991,0.0272306903702792,0.0878280063560332
