"","SRR4785988.sorted.bam","SRR4785986.sorted.bam","SRR4785980.sorted.bam","SRR4785979.sorted.bam","SRR4785831.sorted.bam","SRR4785828.sorted.bam","SRR4785820.sorted.bam","SRR4785819.sorted.bam"
"SCRIB",0,0,0,0,0,0,0,0
"MIR937",0,0,0,0,0,0,0,0
"PUF60",0,0,0,0,0,0,0,0
"LOC107986985",0,0,0,0,0,0,0,0
"NRBP2",0,0,0,0,0,0,0,0
"MIR6845",0,0,0,0,0,0,0,0
"EPPK1",0,0,0,0,0,0,0,0
"PLEC",0,0,0,0,0,0,0,0
"LOC124902040",0,0,0,0,0,0,0,0
"MIR661",0,0,0,0,0,0,0,0
"PARP10",0,0,0,0,0,0,0,0
"GRINA",0,0,0,0,0,0,0,0
"SPATC1",0,0,0,0,0,0,0,0
"SMPD5",0,0,0,0,0,0,0,0
"OPLAH",0,0,0,0,0,0,0,0
"LOC124902039",0,0,0,0,0,0,0,0
"MIR6846",0,0,0,0,0,0,0,0
"EXOSC4",0,0,0,0,0,0,0,0
"LOC124902038",0,0,0,0,0,0,0,0
"MIR6847",0,0,0,0,0,0,0,0
"GPAA1",0,0,0,0,0,0,0,0
"CYC1",0,0,0,0,0,0,0,0
"SHARPIN",0,0,0,0,0,0,0,0
"MAF1",0,0,0,0,0,0,0,0
"WDR97",0,0,0,0,0,0,0,0
"HGH1",0,0,0,0,0,0,0,0
"TSSK5P",0,0,0,0,0,0,0,0
"MROH1",0,0,0,0,0,0,0,0
"BOP1",0,0,0,0,0,0,0,0
"MIR7112",0,0,0,0,0,0,0,0
"SCX",0,0,0,0,0,0,0,0
"HSF1",0,0,0,0,0,0,0,0
"DGAT1",0,0,0,0,0,0,0,0
"LOC124902050",0,0,0,0,0,0,0,0
"MIR6848",0,0,0,0,0,0,0,0
"SCRT1",0,0,0,0,0,0,0,0
"CATSPERQ",0,0,0,0,0,0,0,0
"FBXL6",0,0,0,0,0,0,0,0
"SLC52A2",0,0,0,0,0,0,0,0
"LOC101928902",0,0,0,0,0,0,0,0
"ADCK5",0,0,0,0,0,0,0,0
"CPSF1",0,0,0,0,0,0,0,0
"MIR939",0,0,0,0,0,0,0,0
"MIR1234",0,0,0,0,0,0,0,0
"MIR6849",0,0,0,0,0,0,0,0
"SLC39A4",0,0,0,0,0,0,0,0
"LOC124902041",0,0,0,0,0,0,0,0
"VPS28",0,0,0,0,0,0,0,0
"TONSL",0,0,0,0,0,0,0,0
"TONSL-AS1",0,0,0,0,0,0,0,0
"MIR6893",0,0,0,0,0,0,0,0
"TMEM276-ZFTRAF1",0,0,0,0,0,0,0,0
"ZFTRAF1",0,0,0,0,0,0,0,0
"MIR10400",0,0,0,0,0,0,0,0
"TMEM276",0,0,0,0,0,0,0,0
"KIFC2",0,0,0,0,0,0,0,0
"FOXH1",0,0,0,0,0,0,0,0
"PPP1R16A",0,0,0,0,0,0,0,0
"LOC101928953",0,0,0,0,0,0,0,0
"GPT",0,0,0,0,0,0,0,0
"SLC33A2",0,0,0,0,0,0,0,0
"RECQL4",0,0,0,0,0,0,0,0
"LRRC14",0,0,0,0,0,0,0,0
"LRRC24",0,0,0,0,0,0,0,0
"C8orf82",0,0,0,0,0,0,0,0
"ARHGAP39",0,0,0,0,0,0,0,0
"LOC100996662",0,0,0,0,0,0,0,0
"ZNF251",0,0,0,0,0,0,0,0
"LOC107986986",0,0,0,0,0,0,0,0
"LOC105375805",0,0,0,0,0,0,0,0
"ZNF34",0,0,0,0,0,0,0,0
"RN7SL395P",0,0,0,0,0,0,0,0
"RPL8",0,0,0,0,0,0,0,0
"MIR6850",0,0,0,0,0,0,0,0
"ZNF517",0,0,0,0,0,0,0,0
"LOC100130027",0,0,0,0,0,0,0,0
"ZNF7",0,0,0,0,0,0,0,0
"COMMD5",0,0,0,0,0,0,0,0
"ZNF250",0,0,0,0,0,0,0,0
"LOC124902042",0,0,0,0,0,0,0,0
"ZNF16",0,0,0,0,0,0,0,0
"ZNF252P",0,0,0,0,0,0,0,0
"TMED10P1",0,0,0,0,0,0,0,0
"ZNF252P-AS1",0,0,0,0,0,0,0,0
"LOC124902043",0,0,0,0,0,0,0,0
"LOC100419763",0,0,0,0,0,0,0,0
"C8orf33",0,0,0,0,0,0,0,0
"DDX11L5",0,0,1,0,0,0,0,0
"WASHC1",120,157,206,56,11,6,31,365
"MIR1302-9HG",0,0,0,0,0,0,0,0
"MIR1302-9",0,0,0,0,0,0,0,0
"FAM138C",4,0,0,0,0,0,0,0
"LOC124902106",0,0,0,0,0,0,0,0
"PGM5P3-AS1",0,0,0,0,0,0,0,0
"PGM5P3",0,0,0,0,0,0,0,0
"LINC01388",0,0,0,0,0,0,0,0
"FOXD4",0,0,0,0,0,0,0,0
"ZNG1A",0,0,0,0,0,0,0,0
"LOC105375942",0,0,0,0,0,0,0,0
"LOC105375943",0,0,0,0,0,0,0,0
"DOCK8",0,0,0,0,0,0,0,0
"DOCK8-AS1",0,0,0,0,0,0,0,0
"LOC105375945",0,0,0,0,0,0,0,0
"LOC124902108",0,0,0,0,0,0,0,0
"DOCK8-AS2",0,0,0,0,0,0,0,0
"KANK1",0,0,0,0,0,0,0,0
"RPL12P25",0,0,0,0,0,0,0,0
"LOC105375947",0,0,0,0,0,0,0,0
"FAM217AP1",0,0,0,0,0,0,0,0
"RNU6-1327P",0,0,0,0,0,0,0,0
"EIF1P1",0,0,0,0,0,0,0,0
"KANK1-AS1",0,0,0,0,0,0,0,0
"LOC107987042",0,0,0,0,0,0,0,0
"LOC124902109",0,0,0,0,0,0,0,0
"LOC105375949",0,0,0,0,0,0,0,0
"DMRT1",0,0,0,0,0,0,0,0
"DMRT3",0,0,0,0,0,0,0,0
"RNU6-1073P",0,0,0,0,0,0,0,0
"H3P29",0,0,0,0,0,0,0,0
"LINC-ADAIN",0,0,0,0,0,0,0,0
"DMRT2",0,0,0,0,0,0,0,0
"RPS27AP14",0,0,0,0,0,0,0,0
"LOC102723803",0,0,0,0,0,0,0,0
"RNA5SP279",0,0,0,0,0,0,0,0
"LOC105375951",0,0,0,0,0,0,0,0
"LOC105375952",0,0,0,0,0,0,0,0
"SMARCA2",0,0,0,0,0,0,0,0
"RNU2-25P",0,0,0,0,0,0,0,0
"LOC107987043",0,0,0,0,0,0,0,0
"RN7SL592P",0,0,0,0,0,0,0,0
"LOC105375955",0,0,0,0,0,0,0,0
"LOC101930053",0,0,0,0,0,0,0,0
"LOC105375956",0,0,0,0,0,0,0,0
"VLDLR-AS1",0,0,0,0,0,0,0,0
"VLDLR",0,0,0,0,0,0,0,0
"LOC105375957",0,0,0,0,0,0,0,0
"KCNV2",0,0,0,0,0,0,0,0
"PUM3",0,0,0,0,0,0,0,0
"GPS2P1",0,0,0,0,0,0,0,0
"ATP5PDP2",0,0,0,0,0,0,0,0
"CARM1P1",0,0,0,0,0,0,0,0
"LINC01231",0,0,0,0,0,0,0,0
"LOC105375959",0,0,0,0,0,0,0,0
"RFX3",0,0,0,0,0,0,0,0
"LOC124902110",0,0,0,0,0,0,0,0
"RFX3-DT",0,0,0,0,0,0,0,0
"LOC105375962",0,0,0,0,0,0,0,0
"GLIS3",0,0,0,0,0,0,0,0
"GLIS3-AS1",0,0,0,0,0,0,0,0
"LOC105375964",0,0,0,0,0,0,0,0
"LOC124902111",0,0,0,0,0,0,0,0
"GLIS3-AS2",0,0,0,0,0,0,0,0
"RNU6-694P",0,0,0,0,0,0,0,0
"SLC1A1",0,0,0,0,0,0,0,0
"SPATA6L",0,0,0,0,0,0,0,0
"RPS6P11",0,0,0,0,0,0,0,0
"PLPP6",0,0,0,0,0,0,0,0
"CDC37L1-DT",0,0,0,0,0,0,0,0
"CDC37L1",0,0,0,0,0,0,0,0
"AK3",0,0,0,0,0,0,0,0
"LOC124902112",0,0,0,0,0,0,0,0
"ECM1P1",0,0,0,0,0,0,0,0
"RPS5P6",0,0,0,0,0,0,0,0
"RCL1",0,0,0,0,0,0,0,0
"KLF4P1",0,0,0,0,0,0,0,0
"MIR101-2",0,0,0,0,0,0,0,0
"LOC124902113",0,0,0,0,0,0,0,0
"HNRNPA1P41",0,0,0,0,0,0,0,0
"JAK2",0,0,0,0,0,0,0,0
"INSL6",0,0,0,0,0,0,0,0
"CSNK1G2P1",0,0,0,0,0,0,0,0
"PDSS1P1",0,0,0,0,0,0,0,0
"MTND6P5",0,0,0,0,0,0,0,0
"MTND5P36",0,0,0,0,0,0,0,0
"MTND1P11",0,0,0,0,0,0,0,0
"MTND2P36",0,0,0,0,0,0,0,0
"MTCO1P11",0,0,0,0,0,0,0,0
"MTCO2P11",0,0,0,0,0,0,0,0
"MTATP6P11",0,0,0,0,0,0,0,0
"MTCO3P11",0,0,0,0,0,0,0,0
"MTND3P14",0,0,0,0,0,0,0,0
"MTND4LP6",0,0,0,0,0,0,0,0
"MTND4P14",0,0,0,0,0,0,0,0
"MTND5P14",0,0,0,0,0,0,0,0
"TCF3P1",0,0,0,0,0,0,0,0
"IGHEP2",0,0,0,0,0,0,0,0
"INSL4",0,0,0,0,0,0,0,0
"RLN2",0,0,0,0,0,0,0,0
"HMGN2P31",0,0,0,0,0,0,0,0
"RLN1",0,0,0,0,0,0,0,0
"PLGRKT",0,0,0,0,0,0,0,0
"RNF152P1",0,0,0,0,0,0,0,0
"CD274",0,0,0,0,0,0,0,0
"INCR1",0,0,0,0,0,0,0,0
"PDCD1LG2",0,0,0,0,0,0,0,0
"RIC1",0,0,0,0,0,0,0,0
"LOC124902115",0,0,0,0,0,0,0,0
"ERMP1",0,0,0,0,0,0,0,0
"AK4P4",0,0,0,0,0,0,0,0
"BRD10",0,0,0,0,0,0,0,0
"LOC124902341",0,0,0,0,0,0,0,0
"MLANA",0,0,0,0,0,0,0,0
"MIR4665",0,0,0,0,0,0,0,0
"RANBP6",0,0,0,0,0,0,0,0
"LOC124902116",0,0,0,0,0,0,0,0
"GTF3AP1",0,0,0,0,0,0,0,0
"IL33",0,0,0,0,0,0,0,0
"LOC107987046",0,0,0,0,0,0,0,0
"SELENOTP1",0,0,0,0,0,0,0,0
"TPD52L3",0,0,0,0,0,0,0,0
"UHRF2",0,0,0,0,0,0,0,0
"GLDC",0,0,0,0,0,0,0,0
"RN7SL25P",0,0,0,0,0,0,0,0
"RPL23AP57",0,0,0,0,0,0,0,0
"RN7SL123P",0,0,0,0,0,0,0,0
"RPS3AP54",0,0,0,0,0,0,0,0
"RNF2P1",0,0,0,0,0,0,0,0
"RPL35AP20",0,0,0,0,0,0,0,0
"LINC02851",0,0,0,0,0,0,0,0
"LOC124902117",0,0,0,0,0,0,0,0
"KDM4C",0,0,0,0,0,0,0,0
"PRELID3BP11",0,0,0,0,0,0,0,0
"SNRPEP2",0,0,0,0,0,0,0,0
"ACTG1P14",0,0,0,0,0,0,0,0
"LOC105375969",0,0,0,0,0,0,0,0
"LOC105375970",0,0,0,0,0,0,0,0
"LOC102723994",0,0,0,0,0,0,0,0
"RPL4P5",0,0,0,0,0,0,0,0
"PPIAP33",0,0,0,0,0,0,0,0
"LOC124902118",0,0,0,0,0,0,0,0
"DMAC1",0,0,0,0,0,0,0,0
"LOC105375971",0,0,0,0,0,0,0,0
"PTPRD",0,0,0,0,0,0,0,0
"RPL18AP11",0,0,0,0,0,0,0,0
"RNU7-185P",0,0,0,0,0,0,0,0
"PTPRD-AS1",0,0,0,0,0,0,0,0
"RPS26P3",0,0,0,0,0,0,0,0
"RN7SL5P",0,0,0,0,0,0,0,0
"LOC105375972",0,0,0,0,0,0,0,0
"PTPRD-DT",0,0,0,0,0,0,0,0
"IMP3P1",0,0,0,0,0,0,0,0
"LINC03131",0,0,0,0,0,0,0,0
"AKAP8P1",0,0,0,0,0,0,0,0
"LOC102724027",0,0,0,0,0,0,0,0
"LOC105375974",0,0,0,0,0,0,0,0
"LOC105375975",0,0,0,0,0,0,0,0
"LOC101929446",0,0,0,0,0,0,0,0
"LOC105375976",0,0,0,0,0,0,0,0
"JKAMPP1",0,0,0,0,0,0,0,0
"RNU2-47P",0,0,0,0,0,0,0,0
"TYRP1",0,0,0,0,0,0,0,0
"LURAP1L-AS1",0,0,0,0,0,0,0,0
"RN7SL849P",0,0,0,0,0,0,0,0
"LURAP1L",0,0,0,0,0,0,0,0
"SNORD137",0,0,0,0,0,0,0,0
"PRDX1P1",0,0,0,0,0,0,0,0
"LOC100130801",0,0,0,0,0,0,0,0
"MPDZ",0,0,0,0,0,0,0,0
"LINC01235",0,0,0,0,0,0,0,0
"LOC105375977",0,0,0,0,0,0,0,0
"LOC101929507",0,0,0,0,0,0,0,0
"LOC124902326",0,0,0,0,0,0,0,0
"LINC00583",0,0,0,0,0,0,0,0
"PES1P2",0,0,0,0,0,0,0,0
"RPL3P11",0,0,0,0,0,0,0,0
"ATP5PDP3",0,0,0,0,0,0,0,0
"NFIB",0,0,0,0,0,0,0,0
"RPL7AP47",0,0,0,0,0,0,0,0
"NFIB-AS1",0,0,0,0,0,0,0,0
"TRH-GTG1-6",0,0,0,0,0,0,0,0
"LOC124902121",0,0,0,0,0,0,0,0
"LOC124902120",0,0,0,0,0,0,0,0
"ZDHHC21",0,0,0,0,0,0,0,0
"CDCA4P1",0,0,0,0,0,0,0,0
"CER1",0,0,0,0,0,0,0,0
"FREM1",0,0,0,0,0,0,0,0
"LOC105375979",0,0,0,0,0,0,0,0
"RNU6-1260P",0,0,0,0,0,0,0,0
"LDHAP4",0,0,0,0,0,0,0,0
"LOC124902122",0,0,0,0,0,0,0,0
"LOC105375980",0,0,0,0,0,0,0,0
"LOC389705",0,0,0,0,0,0,0,0
"CLCN3P1",0,0,0,0,0,0,0,0
"PSIP1P1",0,0,0,0,0,0,0,0
"RNU6-559P",0,0,0,0,0,0,0,0
"LOC124902123",0,0,0,0,0,0,0,0
"TTC39B",0,0,0,0,0,0,0,0
"RPL7P33",0,0,0,0,0,0,0,0
"SNAPC3",0,0,0,0,0,0,0,0
"RNU6-319P",0,0,0,0,0,0,0,0
"PSIP1",0,0,0,0,0,0,0,0
"LOC107987048",0,0,0,0,0,0,0,0
"RN7SL98P",0,0,0,0,0,0,0,0
"FTH1P12",0,0,0,0,0,0,0,0
"RNU6-246P",0,0,0,0,0,0,0,0
"CCDC171",0,0,0,0,0,0,0,0
"HMGN2P16",0,0,0,0,0,0,0,0
"RNU6-14P",0,0,0,0,0,0,0,0
"LOC107987049",0,0,0,0,0,0,0,0
"LINC03041",0,0,0,0,0,0,0,0
"LOC124902124",0,0,0,0,0,0,0,0
"LOC124902125",0,0,0,0,0,0,0,0
"BNC2",0,0,0,0,0,0,0,0
"BNC2-AS1",0,0,0,0,0,0,0,0
"LSM1P1",0,0,0,0,0,0,0,0
"LOC124902126",0,0,0,0,0,0,0,0
"LOC105375983",0,0,0,0,0,0,0,0
"RN7SL720P",0,0,0,0,0,0,0,0
"RPS29P33",0,0,0,0,0,0,0,0
"RPL31P42",0,0,0,0,0,0,0,0
"CNTLN",0,0,0,0,0,0,0,0
"SAMM50P1",0,0,0,0,0,0,0,0
"LOC107987051",0,0,0,0,0,0,0,0
"SH3GL2",0,0,0,0,0,0,0,0
"PABPC1P11",0,0,0,0,0,0,0,0
"LOC105375987",0,0,0,0,0,0,0,0
"ADAMTSL1",0,0,0,0,0,0,0,0
"PUS7P1",0,0,0,0,0,0,0,0
"LOC107986990",0,0,0,0,0,0,0,0
"LOC105369293",0,0,0,0,0,0,0,0
"MIR3152",0,0,0,0,0,0,0,0
"RN7SKP258",0,0,0,0,0,0,0,0
"LOC102724102",0,0,0,0,0,0,0,0
"RAP1BP1",0,0,0,0,0,0,0,0
"LOC124902127",0,0,0,0,0,0,0,0
"LOC105375985",0,0,0,0,0,0,0,0
"SAXO1",0,0,0,0,0,0,0,0
"PSMC3P1",0,0,0,0,0,0,0,0
"RRAGA",0,0,0,0,0,0,0,0
"HAUS6",0,0,0,0,0,0,0,0
"SCARNA8",0,0,0,0,0,0,0,0
"RNU6-264P",0,0,0,0,0,0,0,0
"PLIN2",0,0,0,0,0,0,0,0
"RPS6P10",0,0,0,0,0,0,0,0
"DENND4C",0,0,0,0,0,0,0,0
"LOC124902350",0,0,0,0,0,0,0,0
"RPS6",0,0,0,0,0,0,0,0
"NDUFA5P3",0,0,0,0,0,0,0,0
"ACER2",0,0,0,0,0,0,0,0
"MAP1LC3BP1",0,0,0,0,0,0,0,0
"LOC105375988",0,0,0,0,0,0,0,0
"SLC24A2",0,0,0,0,0,0,0,0
"C11orf98P1",0,0,0,0,0,0,0,0
"LOC124902128",0,0,0,0,0,0,0,0
"CLK3P1",0,0,0,0,0,0,0,0
"GLRX3P1",0,0,0,0,0,0,0,0
"SMNP",0,0,0,0,0,0,0,0
"MLLT3",0,0,0,0,0,0,0,0
"LOC124902129",0,0,0,0,0,0,0,0
"MIR4473",0,0,0,0,0,0,0,0
"RNU4-26P",0,0,0,0,0,0,0,0
"MIR4474",0,0,0,0,0,0,0,0
"RPL7AP48",0,0,0,0,0,0,0,0
"FOCAD",0,0,0,0,0,0,0,0
"FOCAD-AS1",0,0,0,0,0,0,0,0
"MIR491",0,0,0,0,0,0,0,0
"SNORA30B",0,0,0,0,0,0,0,0
"HACD4",0,0,0,0,0,0,0,0
"LOC105375989",0,0,0,0,0,0,0,0
"IFNNP",0,0,0,0,0,0,0,0
"IFNB1",0,0,0,0,0,0,0,0
"IFNWP4",0,0,0,0,0,0,0,0
"IFNW1",0,0,0,0,0,0,0,0
"IFNA21",0,0,0,0,0,0,0,0
"IFNWP15",0,0,0,0,0,0,0,0
"IFNA4",0,0,0,0,0,0,0,0
"IFNWP9",0,0,0,0,0,0,0,0
"IFNA7",0,0,0,0,0,0,0,0
"IFNA10",0,0,0,0,0,0,0,0
"IFNWP18",0,0,0,0,0,0,0,0
"IFNA16",0,0,0,0,0,0,0,0
"IFNA17",0,0,0,0,0,0,0,0
"IFNWP5",0,0,0,0,0,0,0,0
"IFNA14",0,0,0,0,0,0,0,0
"LOC107987053",0,0,0,0,0,0,0,0
"IFNA22P",0,0,0,0,0,0,0,0
"IFNA5",0,0,0,0,0,0,0,0
"IFNA20P",0,0,0,0,0,0,0,0
"KLHL9",0,0,0,0,0,0,0,0
"IFNA6",0,0,0,0,0,0,0,0
"IFNA13",0,0,0,0,0,0,0,0
"IFNA2",0,0,0,0,0,0,0,0
"IFNA11P",0,0,0,0,0,0,0,0
"IFNA12P",0,0,0,0,0,0,0,0
"IFNA8",0,0,0,0,0,0,0,0
"IFNWP2",0,0,0,0,0,0,0,0
"IFNA1",0,0,0,0,0,0,0,0
"MIR31HG",0,0,0,0,0,0,0,0
"IFNWP19",0,0,0,0,0,0,0,0
"IFNE",0,0,0,0,0,0,0,0
"MIR31",0,0,0,0,0,0,0,0
"LOC124900282",0,0,0,0,0,0,0,0
"H3P30",0,0,0,0,0,0,0,0
"KHSRPP1",0,0,0,0,0,0,0,0
"LOC107987026",0,0,0,0,0,0,0,0
"RN7SL151P",0,0,0,0,0,0,0,0
"MTAP",0,0,0,0,0,0,0,0
"TUBB8P1",0,0,0,0,0,0,0,0
"CDKN2A-AS1",0,0,0,0,0,0,0,0
"CDKN2A",0,0,0,0,0,0,0,0
"LOC124902130",0,0,0,0,0,0,0,0
"CDKN2B-AS1",0,0,0,0,0,0,0,0
"CDKN2B",0,0,0,0,0,0,0,0
"UBA52P6",0,0,0,0,0,0,0,0
"DMRTA1",0,0,0,0,0,0,0,0
"LINC01239",0,0,0,0,0,0,0,0
"LOC107987054",0,0,0,0,0,0,0,0
"CLIC4P1",0,0,0,0,0,0,0,0
"LOC105375990",0,0,0,0,0,0,0,0
"LOC124902131",0,0,0,0,0,0,0,0
"LOC124902132",0,0,0,0,0,0,0,0
"LOC105369298",0,0,0,0,0,0,0,0
"LOC101929563",0,0,0,0,0,0,0,0
"SUMO2P2",0,0,0,0,0,0,0,0
"NOP56P2",0,0,0,0,0,0,0,0
"ELAVL2",0,0,0,0,0,0,0,0
"LOC105375992",0,0,0,0,0,0,0,0
"LOC105375993",0,0,0,0,0,0,0,0
"LOC100419692",0,0,0,0,0,0,0,0
"LOC124902327",0,0,0,0,0,0,0,0
"LOC105375994",0,0,0,0,0,0,0,0
"IZUMO3",0,0,0,0,0,0,0,0
"RMRPP5",0,0,0,0,0,0,0,0
"RN7SKP120",0,0,0,0,0,0,0,0
"LOC107987056",0,0,0,0,0,0,0,0
"LOC105375996",0,0,0,0,0,0,0,0
"LOC105375997",0,0,0,0,0,0,0,0
"TUSC1",0,0,0,0,0,0,0,0
"LINC01241",0,0,0,0,0,0,0,0
"GARIN3P1",0,0,0,0,0,0,0,0
"LINC03106",0,0,0,0,0,0,0,0
"LOC107987027",0,0,0,0,0,0,0,0
"LOC105375999",0,0,0,0,0,0,0,0
"LOC124902133",0,0,0,0,0,0,0,0
"LOC105369289",0,0,0,0,0,0,0,0
"LOC105376000",0,0,0,0,0,0,0,0
"LOC107987028",0,0,0,0,0,0,0,0
"CAAP1",0,0,0,0,0,0,0,0
"H3P31",0,0,0,0,0,0,0,0
"RN7SL100P",0,0,0,0,0,0,0,0
"PLAA",0,0,0,0,0,0,0,0
"IFT74",0,0,0,0,0,0,0,0
"IFT74-AS1",0,0,0,0,0,0,0,0
"LRRC19",0,0,0,0,0,0,0,0
"LOC124902134",0,0,0,0,0,0,0,0
"TEK",0,0,0,0,0,0,0,0
"RNA5SP280",0,0,0,0,0,0,0,0
"RPL36AP34",0,0,0,0,0,0,0,0
"REXO6P",0,0,0,0,0,0,0,0
"EQTN",0,0,0,0,0,0,0,0
"MOB3B",0,0,0,0,0,0,0,0
"IFNK",0,0,0,0,0,0,0,0
"LOC124902107",0,0,0,0,0,0,0,0
"C9orf72",0,0,0,0,0,0,0,0
"CTAGE12P",0,0,0,0,0,0,0,0
"LOC107987058",0,0,0,0,0,0,0,0
"LOC105376002",0,0,0,0,0,0,0,0
"LOC124902135",0,0,0,0,0,0,0,0
"LINGO2",0,0,0,0,0,0,0,0
"LOC646700",0,0,0,0,0,0,0,0
"LOC105376004",0,0,0,0,0,0,0,0
"LOC124902136",0,0,0,0,0,0,0,0
"KCTD10P1",0,0,0,0,0,0,0,0
"LOC105376003",0,0,0,0,0,0,0,0
"MIR876",0,0,0,0,0,0,0,0
"MIR873",0,0,0,0,0,0,0,0
"PDK1P1",0,0,0,0,0,0,0,0
"LOC105376005",0,0,0,0,0,0,0,0
"ME2P1",0,0,0,0,0,0,0,0
"LOC124902344",0,0,0,0,0,0,0,0
"LINC01242",0,0,0,0,0,0,0,0
"SLC4A1APP1",0,0,0,0,0,0,0,0
"CDRT15P5",0,0,0,0,0,0,0,0
"RBMXP2",0,0,0,0,0,0,0,0
"KRT18P66",0,0,0,0,0,0,0,0
"KRT18P36",0,0,0,0,0,0,0,0
"RPS26P2",0,0,0,0,0,0,0,0
"FTLP4",0,0,0,0,0,0,0,0
"HSPA8P17",0,0,0,0,0,0,0,0
"LOC107987029",0,0,0,0,0,0,0,0
"LOC105376009",0,0,0,0,0,0,0,0
"SLC25A6P2",0,0,0,0,0,0,0,0
"LINC01243",0,0,0,0,0,0,0,0
"MTATP6P30",0,0,0,0,0,0,0,0
"MTCO3P30",0,0,0,0,0,0,0,0
"LOC105376010",0,0,0,0,0,0,0,0
"HMGB3P23",0,0,0,0,0,0,0,0
"LOC105376013",0,0,0,0,0,0,0,0
"LOC124902137",0,0,0,0,0,0,0,0
"LOC105376011",0,0,0,0,0,0,0,0
"LOC107987059",0,0,0,0,0,0,0,0
"RNA5SP281",0,0,0,0,0,0,0,0
"SLC25A5P8",0,0,0,0,0,0,0,0
"ACO1",0,0,0,0,0,0,0,0
"RIGI",0,0,0,0,0,0,0,0
"LOC101060445",0,0,0,0,0,0,0,0
"LOC124902138",0,0,0,0,0,0,0,0
"TOPORS",0,0,0,0,0,0,0,0
"SMIM27",0,0,0,0,0,0,0,0
"NDUFB6",0,0,0,0,0,0,0,0
"DFFBP1",0,0,0,0,0,0,0,0
"LOC105376015",0,0,0,0,0,0,0,0
"TAF1L",0,0,0,0,0,0,0,0
"SNRPCP1",0,0,0,0,0,0,0,0
"LOC105376017",0,0,0,0,0,0,0,0
"RPS11P4",0,0,0,0,0,0,0,0
"LOC105376016",0,0,0,0,0,0,0,0
"TMEM215",0,0,0,0,0,0,0,0
"LOC107987060",0,0,0,0,0,0,0,0
"BOLA3P4",0,0,0,0,0,0,0,0
"ASS1P12",0,0,0,0,0,0,0,0
"APTX",0,0,0,0,0,0,0,0
"TCEA1P4",0,0,0,0,0,0,0,0
"LOC124902140",0,0,0,0,0,0,0,0
"LOC124902139",0,0,0,0,0,0,0,0
"LAGE3P1",0,0,0,0,0,0,0,0
"DNAJA1",0,0,0,0,0,0,0,0
"SMU1",0,0,0,0,0,0,0,0
"B4GALT1",0,0,0,0,0,0,0,0
"MIR12117",0,0,0,0,0,0,0,0
"LOC124902141",0,0,0,0,0,0,0,0
"B4GALT1-AS1",0,0,0,0,0,0,0,0
"RNU4ATAC15P",0,0,0,0,0,0,0,0
"SPINK4",0,0,0,0,0,0,0,0
"BAG1",0,0,0,0,0,0,0,0
"CHMP5",0,0,0,0,0,0,0,0
"LOC100862682",0,0,0,0,0,0,0,0
"NFX1",0,0,0,0,0,0,0,0
"LOC105376018",0,0,0,0,0,0,0,0
"LOC124902142",0,0,0,0,0,0,0,0
"AQP7",0,0,0,0,0,0,0,0
"LOC105376020",0,0,0,0,0,0,0,0
"AQP3",0,0,0,0,0,0,0,0
"NOL6",0,0,0,0,0,0,0,0
"MIR6851",0,0,0,0,0,0,0,0
"LOC107987061",0,0,0,0,0,0,0,0
"SUGT1P1",0,0,0,0,0,0,0,0
"VN1R47P",0,0,0,0,0,0,0,0
"ANKRD18B",0,0,0,0,0,0,0,0
"bA255A11.4",0,0,0,0,0,0,0,0
"SNX18P7",0,0,0,0,0,0,0,0
"CYP4F26P",0,0,0,0,0,0,0,0
"PRSS3P4",0,0,0,0,0,0,0,0
"TRBV20OR9-2",0,0,0,0,0,0,0,0
"ANXA2P2",0,0,0,0,0,0,0,0
"TRBV21OR9-2",0,0,0,0,0,0,0,0
"TRBV22OR9-2",0,0,0,0,0,0,0,0
"TRBV23OR9-2",0,0,0,0,0,0,0,0
"TRBV24OR9-2",0,0,0,0,0,0,0,0
"TRBV25OR9-2",0,0,0,0,0,0,0,0
"PTENP1",0,0,0,0,0,0,0,0
"PTENP1-AS",0,0,0,0,0,0,0,0
"TRBVAOR9-2",0,0,0,0,0,0,0,0
"TRBV26OR9-2",0,0,0,0,0,0,0,0
"LOC124902143",0,0,0,0,0,0,0,0
"UBE2R2-AS1",0,0,0,0,0,0,0,0
"PRSS3",0,0,0,0,0,0,0,0
"TRBV29OR9-2",0,0,0,0,0,0,0,0
"UBE2R2",0,0,0,0,0,0,0,0
"RNU4ATAC11P",0,0,0,0,0,0,0,0
"UBAP2",0,0,0,0,0,0,0,0
"SNORD121B",0,0,0,0,0,0,0,0
"SNORD121A",0,0,0,0,0,0,0,0
"OSTCP8",0,0,0,0,0,0,0,0
"RNU7-36P",0,0,0,0,0,0,0,0
"RN7SKP114",0,0,0,0,0,0,0,0
"DCAF12",0,0,0,0,0,0,0,0
"TUBB4BP2",0,0,0,0,0,0,0,0
"TUBBP4",0,0,0,0,0,0,0,0
"IMPDH1P1",0,0,0,0,0,0,0,0
"UBAP1",0,0,0,0,0,0,0,0
"LOC114224",0,0,0,0,0,0,0,0
"RPL35AP2",0,0,0,0,0,0,0,0
"RNA5SP282",0,0,0,0,0,0,0,0
"RPS8P9",0,0,0,0,0,0,0,0
"KIF24",0,0,0,0,0,0,0,0
"RNU2-50P",0,0,0,0,0,0,0,0
"SERPINH1P1",0,0,0,0,0,0,0,0
"NUDT2",0,0,0,0,0,0,0,0
